id	TMB
TCGA-B5-A0K3	1.15789473684211
TCGA-BG-A0MS	0.973684210526316
TCGA-D1-A1NS	6.60526315789474
TCGA-EO-A3AV	94.6578947368421
TCGA-BS-A0UL	9.1578947368421
TCGA-BG-A0MI	1.26315789473684
TCGA-AP-A1E0	112.157894736842
TCGA-BG-A0M0	3.42105263157895
TCGA-B5-A3FH	0.710526315789474
TCGA-D1-A0ZU	0.684210526315789
TCGA-A5-A0R7	1.28947368421053
TCGA-BS-A0U7	4.18421052631579
TCGA-D1-A167	35.7631578947368
TCGA-A5-A0GE	0.894736842105263
TCGA-AX-A0J1	119.552631578947
TCGA-D1-A16D	0.868421052631579
TCGA-B5-A0K4	1.23684210526316
TCGA-D1-A3DH	2.05263157894737
TCGA-D1-A1NY	13.9736842105263
TCGA-EO-A3B0	242.157894736842
TCGA-AX-A06H	10.0263157894737
TCGA-BG-A0VV	0.921052631578947
TCGA-FI-A2D4	7.73684210526316
TCGA-BK-A0C9	14.2894736842105
TCGA-A5-A0GQ	1.36842105263158
TCGA-BK-A56F	1.23684210526316
TCGA-EY-A1GD	24.9210526315789
TCGA-A5-A0GV	1
TCGA-EY-A1G7	1.92105263157895
TCGA-AX-A3FZ	0.815789473684211
TCGA-B5-A0JR	14.2368421052632
TCGA-D1-A174	19.1578947368421
TCGA-AJ-A3BH	61.9210526315789
TCGA-AJ-A8CT	14.6578947368421
TCGA-AX-A05Y	4.39473684210526
TCGA-D1-A0ZN	0.868421052631579
TCGA-B5-A0JX	1.28947368421053
TCGA-BG-A0M7	1.31578947368421
TCGA-AP-A059	248.894736842105
TCGA-AP-A0LE	13.1315789473684
TCGA-D1-A160	12.2894736842105
TCGA-B5-A0KB	0.789473684210526
TCGA-A5-A0G9	10
TCGA-D1-A16Y	25.2105263157895
TCGA-BG-A0M2	0.605263157894737
TCGA-SJ-A6ZJ	1.31578947368421
TCGA-A5-A0G5	2.84210526315789
TCGA-EY-A549	30.2105263157895
TCGA-AX-A1CI	0.763157894736842
TCGA-AP-A0LQ	1.21052631578947
TCGA-BG-A0YU	0.473684210526316
TCGA-D1-A102	1
TCGA-B5-A5OC	24
TCGA-AJ-A2QK	1.34210526315789
TCGA-D1-A17B	6.94736842105263
TCGA-AP-A0LV	0.447368421052632
TCGA-AX-A3GB	1.68421052631579
TCGA-B5-A11G	12.7631578947368
TCGA-AX-A064	6.55263157894737
TCGA-AP-A0LD	11.8421052631579
TCGA-D1-A17H	15.7631578947368
TCGA-B5-A11L	2.31578947368421
TCGA-D1-A17T	1.44736842105263
TCGA-EO-A22S	15.5526315789474
TCGA-DF-A2KV	30.5526315789474
TCGA-D1-A165	1.39473684210526
TCGA-QS-A5YQ	22.0789473684211
TCGA-B5-A11M	0.657894736842105
TCGA-BS-A0U5	1.18421052631579
TCGA-EO-A3AS	3.57894736842105
TCGA-PG-A917	17.3421052631579
TCGA-BG-A0W2	0.657894736842105
TCGA-AX-A2HG	19.4473684210526
TCGA-D1-A169	1.15789473684211
TCGA-BG-A0MQ	14.8157894736842
TCGA-AP-A1DR	16.9736842105263
TCGA-5B-A90C	1.10526315789474
TCGA-A5-A0R9	1.07894736842105
TCGA-AJ-A2QN	1.15789473684211
TCGA-BS-A0TJ	16.7631578947368
TCGA-E6-A2P9	20.9210526315789
TCGA-AJ-A3EK	125.894736842105
TCGA-D1-A16E	1.28947368421053
TCGA-B5-A11I	1.07894736842105
TCGA-BS-A0TA	11.5526315789474
TCGA-AX-A06B	0.921052631578947
TCGA-EY-A1GQ	10.7631578947368
TCGA-D1-A15Z	1.55263157894737
TCGA-B5-A11S	1.10526315789474
TCGA-EY-A547	3.55263157894737
TCGA-D1-A0ZR	1.21052631578947
TCGA-BS-A0VI	6.78947368421053
TCGA-BK-A6W3	87.2631578947368
TCGA-BG-A0M9	1.36842105263158
TCGA-D1-A16Q	0.657894736842105
TCGA-B5-A3FB	0.921052631578947
TCGA-D1-A16V	0.947368421052632
TCGA-EY-A1GE	0.921052631578947
TCGA-AP-A1DK	231.131578947368
TCGA-BS-A0UV	208
TCGA-AJ-A5DV	1.97368421052632
TCGA-SL-A6J9	1.02631578947368
TCGA-B5-A0JU	9.68421052631579
TCGA-BS-A0TC	30.8684210526316
TCGA-BG-A187	1.76315789473684
TCGA-B5-A11O	1.92105263157895
TCGA-AX-A3FT	29.8684210526316
TCGA-D1-A17A	5.28947368421053
TCGA-B5-A11Y	21.4473684210526
TCGA-AP-A0LO	0.631578947368421
TCGA-A5-A1OK	1.57894736842105
TCGA-AJ-A8CW	15.9210526315789
TCGA-B5-A0JT	1.39473684210526
TCGA-EY-A1H0	8.23684210526316
TCGA-A5-A0GM	0.921052631578947
TCGA-AX-A1CE	259.763157894737
TCGA-D1-A2G5	4.65789473684211
TCGA-D1-A17N	0.684210526315789
TCGA-BK-A6W4	0.421052631578947
TCGA-AP-A0LS	10.0263157894737
TCGA-AJ-A3BK	1.23684210526316
TCGA-EY-A215	108.026315789474
TCGA-D1-A17C	1.23684210526316
TCGA-B5-A0K1	1.07894736842105
TCGA-AJ-A3OL	7.34210526315789
TCGA-BK-A139	9.97368421052632
TCGA-D1-A15W	1.55263157894737
TCGA-EO-A22Y	1.10526315789474
TCGA-DI-A1C3	0.921052631578947
TCGA-FI-A2F4	44.5789473684211
TCGA-2E-A9G8	1.36842105263158
TCGA-AX-A2H7	1.84210526315789
TCGA-AX-A2HD	179.815789473684
TCGA-AP-A0LM	283.5
TCGA-EC-A1NJ	5.86842105263158
TCGA-BS-A0V7	1.31578947368421
TCGA-D1-A17F	4.68421052631579
TCGA-4E-A92E	3.31578947368421
TCGA-EY-A72D	1.07894736842105
TCGA-B5-A121	0.684210526315789
TCGA-AP-A0LL	1.10526315789474
TCGA-5S-A9Q8	1.21052631578947
TCGA-AX-A1C9	21.0263157894737
TCGA-BG-A221	25.9736842105263
TCGA-BG-A0LX	11.1578947368421
TCGA-BG-A0LW	0.657894736842105
TCGA-EO-A3AY	79.7894736842105
TCGA-BG-A3EW	10
TCGA-A5-A0VP	32.7631578947368
TCGA-AP-A0LG	10.1842105263158
TCGA-A5-A0GI	7.86842105263158
TCGA-AX-A1C5	18.6842105263158
TCGA-D1-A17U	9.6578947368421
TCGA-AX-A063	24.9473684210526
TCGA-B5-A0JV	8.13157894736842
TCGA-BG-A0MC	1.26315789473684
TCGA-BS-A0UF	196.947368421053
TCGA-D1-A161	1.81578947368421
TCGA-D1-A16F	12.1052631578947
TCGA-D1-A168	1.21052631578947
TCGA-AJ-A3BI	0.815789473684211
TCGA-BS-A0UJ	37
TCGA-A5-A0R8	1.60526315789474
TCGA-D1-A16J	4.84210526315789
TCGA-BS-A0U8	10.3947368421053
TCGA-BS-A0T9	1.42105263157895
TCGA-BG-A0RY	1.15789473684211
TCGA-EY-A1GF	7.94736842105263
TCGA-BG-A186	0.605263157894737
TCGA-BS-A0V4	7.42105263157895
TCGA-AX-A06L	0.815789473684211
TCGA-SL-A6JA	17.8157894736842
TCGA-AJ-A23O	19.7631578947368
TCGA-DF-A2KN	99.3947368421053
TCGA-D1-A3DG	2.15789473684211
TCGA-AP-A056	196.710526315789
TCGA-EY-A1GJ	1.05263157894737
TCGA-AX-A05U	0.657894736842105
TCGA-BG-A0MA	0.973684210526316
TCGA-EY-A1GU	27.7105263157895
TCGA-EY-A1G8	58.6315789473684
TCGA-D1-A101	9.1578947368421
TCGA-H5-A2HR	0.868421052631579
TCGA-BG-A0MU	1.36842105263158
TCGA-BG-A0M8	1.44736842105263
TCGA-EO-A1Y7	1.05263157894737
TCGA-D1-A16N	2.92105263157895
TCGA-AX-A0J0	180.947368421053
TCGA-B5-A11Z	1.31578947368421
TCGA-AP-A1E1	12.8421052631579
TCGA-A5-A0VQ	8.86842105263158
TCGA-AP-A053	1.07894736842105
TCGA-DI-A1NO	5.28947368421053
TCGA-BG-A0VX	4.05263157894737
TCGA-A5-A0GW	8.31578947368421
TCGA-E6-A1LX	277.947368421053
TCGA-DF-A2KU	230.026315789474
TCGA-BS-A0UA	7.86842105263158
TCGA-A5-A0RA	1.81578947368421
TCGA-BS-A0TE	6.86842105263158
TCGA-B5-A1MZ	1.13157894736842
TCGA-PG-A916	1
TCGA-EY-A1GC	0.763157894736842
TCGA-A5-A0GX	0.736842105263158
TCGA-BG-A0VW	9.68421052631579
TCGA-AJ-A3EM	1
TCGA-B5-A1MR	115.157894736842
TCGA-EC-A1QX	15.0789473684211
TCGA-BK-A0CB	1.07894736842105
TCGA-EO-A22X	219.684210526316
TCGA-D1-A1O0	1.10526315789474
TCGA-D1-A17Q	138.894736842105
TCGA-D1-A0ZO	14.6315789473684
TCGA-AX-A1CN	0.631578947368421
TCGA-BK-A13C	0.973684210526316
TCGA-QF-A5YT	0.105263157894737
TCGA-AP-A1DM	8.47368421052632
TCGA-BG-A0MT	0.736842105263158
TCGA-AP-A054	27
TCGA-EY-A2OM	14.5526315789474
TCGA-D1-A0ZS	10.0263157894737
TCGA-BS-A0V6	1.18421052631579
TCGA-B5-A11R	13.8421052631579
TCGA-A5-A0GB	16.2894736842105
TCGA-AX-A1CJ	1.18421052631579
TCGA-AX-A2HK	1.39473684210526
TCGA-AW-A1PO	1.55263157894737
TCGA-D1-A1O7	6.55263157894737
TCGA-AX-A1CF	2.34210526315789
TCGA-EY-A1GH	1.23684210526316
TCGA-SJ-A6ZI	29.6315789473684
TCGA-AX-A05T	1.07894736842105
TCGA-EY-A1GT	1.65789473684211
TCGA-FI-A2D5	307.447368421053
TCGA-B5-A11W	1.57894736842105
TCGA-DF-A2L0	1
TCGA-AX-A062	0.657894736842105
TCGA-B5-A1MW	12.2368421052632
TCGA-AJ-A3NE	18.7105263157895
TCGA-B5-A3FD	0.973684210526316
TCGA-A5-A2K5	185.789473684211
TCGA-AX-A3FV	1.81578947368421
TCGA-EY-A1GP	0.657894736842105
TCGA-EO-A22R	293.5
TCGA-BG-A0VZ	7.81578947368421
TCGA-AP-A1DO	13.2631578947368
TCGA-B5-A1MX	130.368421052632
TCGA-BG-A18B	9.31578947368421
TCGA-B5-A0K9	18.2894736842105
TCGA-BS-A0UT	0.842105263157895
